fiscal_year,state,district_as_per_source,district_as_per_lgd,district_lgd_code,crop,season,area,production,crop_yield,unit,note
2014-15,Maharashtra,Osmanabad,Dharashiv,488,Groundnut,Kharif,7100.0,1900.0,0.2676056338028169,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Osmanabad,Dharashiv,488,Sesamum,Kharif,5400.0,600.0,0.1111111111111111,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Osmanabad,Dharashiv,488,Linseed,Rabi,4900.0,1100.0,0.2244897959183673,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Osmanabad,Dharashiv,488,Niger seed,Kharif,3400.0,500.0,0.1470588235294117,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Osmanabad,Dharashiv,488,Maize,Rabi,2700.0,1600.0,0.5925925925925926,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Osmanabad,Dharashiv,488,Other Kharif pulses,Kharif,2100.0,100.0,0.0476190476190476,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Osmanabad,Dharashiv,488,Groundnut,Summer,1900.0,800.0,0.4210526315789473,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Osmanabad,Dharashiv,488,Maize,Summer,1300.0,800.0,0.6153846153846154,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Osmanabad,Dharashiv,488,Castor seed,Kharif,1300.0,300.0,0.2307692307692307,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Osmanabad,Dharashiv,488,Small millets,Rabi,1300.0,300.0,0.2307692307692307,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Osmanabad,Dharashiv,488,Small millets,Kharif,1100.0,300.0,0.2727272727272727,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Osmanabad,Dharashiv,488,Other Rabi pulses,Rabi,1100.0,200.0,0.1818181818181818,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Osmanabad,Dharashiv,488,Sunflower,Summer,500.0,200.0,0.4,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Palghar,Palghar,665,Rice,Kharif,74800.0,188300.0,2.517379679144385,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Palghar,Palghar,665,Ragi,Kharif,10100.0,7000.0,0.693069306930693,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Palghar,Palghar,665,Urad,Kharif,3900.0,2000.0,0.5128205128205128,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Palghar,Palghar,665,Other Rabi pulses,Rabi,2600.0,1800.0,0.6923076923076923,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Palghar,Palghar,665,Arhar(Tur),Kharif,2300.0,900.0,0.391304347826087,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Palghar,Palghar,665,Gram,Rabi,1200.0,900.0,0.75,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Palghar,Palghar,665,Sunflower,Rabi,1200.0,800.0,0.6666666666666666,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Palghar,Palghar,665,Niger seed,Kharif,900.0,100.0,0.1111111111111111,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Palghar,Palghar,665,Groundnut,Kharif,200.0,200.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Palghar,Palghar,665,Small millets,Rabi,100.0,100.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Palghar,Palghar,665,Other Kharif pulses,Kharif,100.0,100.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Palghar,Palghar,665,Moong(Green Gram),Kharif,100.0,0.0,0.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Cotton(lint),Kharif,273500.0,204800.0,0.7488117001828154,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Jowar,Rabi,176600.0,87900.0,0.4977349943374858,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Soyabean,Kharif,154600.0,49100.0,0.3175937904269081,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Jowar,Kharif,72400.0,30500.0,0.4212707182320442,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Arhar(Tur),Kharif,68600.0,14100.0,0.2055393586005831,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Gram,Rabi,45600.0,28400.0,0.6228070175438597,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Moong(Green Gram),Kharif,34600.0,6400.0,0.1849710982658959,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Sugarcane,Whole Year,26600.0,1577200.0,59.29323308270677,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Wheat,Rabi,22300.0,18800.0,0.8430493273542601,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Urad,Kharif,17400.0,2500.0,0.1436781609195402,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Safflower,Rabi,6000.0,2500.0,0.4166666666666667,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Bajra,Kharif,4200.0,400.0,0.0952380952380952,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Groundnut,Summer,3100.0,2600.0,0.8387096774193549,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Maize,Kharif,1500.0,600.0,0.4,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Small millets,Rabi,1400.0,300.0,0.2142857142857142,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Sunflower,Kharif,1200.0,200.0,0.1666666666666666,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Other Kharif pulses,Kharif,1100.0,700.0,0.6363636363636364,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Niger seed,Kharif,1000.0,100.0,0.1,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Small millets,Kharif,900.0,300.0,0.3333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Castor seed,Kharif,600.0,100.0,0.1666666666666666,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Maize,Summer,400.0,300.0,0.75,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Rice,Kharif,300.0,0.0,0.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Parbhani,Parbhani,489,Sunflower,Summer,200.0,100.0,0.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Jowar,Rabi,268300.0,131700.0,0.4908684308609765,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Sugarcane,Whole Year,127800.0,13833900.0,108.24647887323944,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Rice,Kharif,82100.0,136100.0,1.6577344701583434,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Wheat,Rabi,71800.0,108300.0,1.5083565459610029,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Gram,Rabi,59900.0,51800.0,0.8647746243739566,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Groundnut,Kharif,47700.0,43000.0,0.90146750524109,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Bajra,Kharif,31500.0,26300.0,0.834920634920635,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Maize,Rabi,21600.0,77300.0,3.578703703703704,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Maize,Kharif,13300.0,54500.0,4.097744360902255,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Ragi,Kharif,12100.0,13200.0,1.0909090909090908,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Groundnut,Summer,8400.0,19100.0,2.273809523809524,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Other Kharif pulses,Kharif,7700.0,1900.0,0.2467532467532467,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Soyabean,Kharif,7100.0,11700.0,1.647887323943662,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Urad,Kharif,4300.0,3200.0,0.7441860465116279,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Jowar,Kharif,3500.0,1700.0,0.4857142857142857,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Arhar(Tur),Kharif,3000.0,700.0,0.2333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Niger seed,Kharif,2300.0,600.0,0.2608695652173913,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Other Rabi pulses,Rabi,2200.0,500.0,0.2272727272727272,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Moong(Green Gram),Kharif,2100.0,1400.0,0.6666666666666666,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Small millets,Kharif,1600.0,500.0,0.3125,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Maize,Summer,1100.0,1600.0,1.4545454545454546,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Small millets,Rabi,900.0,200.0,0.2222222222222222,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Sunflower,Kharif,600.0,300.0,0.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Safflower,Rabi,400.0,300.0,0.75,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Sunflower,Rabi,300.0,200.0,0.6666666666666666,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Sesamum,Rabi,100.0,0.0,0.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Pune,Pune,490,Castor seed,Kharif,100.0,0.0,0.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Raigad,Raigad,491,Rice,Kharif,116200.0,320700.0,2.759896729776248,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Raigad,Raigad,491,Other Rabi pulses,Rabi,11400.0,8000.0,0.7017543859649122,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Raigad,Raigad,491,Rice,Summer,9100.0,30100.0,3.3076923076923075,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Raigad,Raigad,491,Ragi,Kharif,8100.0,7700.0,0.9506172839506172,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Raigad,Raigad,491,Small millets,Kharif,3800.0,2300.0,0.6052631578947368,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Raigad,Raigad,491,Arhar(Tur),Kharif,1200.0,500.0,0.4166666666666667,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Raigad,Raigad,491,Small millets,Rabi,1000.0,200.0,0.2,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Raigad,Raigad,491,Groundnut,Summer,200.0,600.0,3.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Raigad,Raigad,491,Urad,Kharif,200.0,100.0,0.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Raigad,Raigad,491,Moong(Green Gram),Kharif,100.0,0.0,0.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Raigad,Raigad,491,Other Kharif pulses,Kharif,100.0,0.0,0.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Raigad,Raigad,491,Niger seed,Kharif,100.0,0.0,0.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Ratnagiri,Ratnagiri,492,Rice,Kharif,72500.0,220500.0,3.041379310344828,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Ratnagiri,Ratnagiri,492,Ragi,Kharif,16100.0,21400.0,1.329192546583851,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Ratnagiri,Ratnagiri,492,Other Rabi pulses,Rabi,3500.0,2400.0,0.6857142857142857,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Ratnagiri,Ratnagiri,492,Small millets,Kharif,1000.0,400.0,0.4,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Ratnagiri,Ratnagiri,492,Arhar(Tur),Kharif,600.0,200.0,0.3333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Ratnagiri,Ratnagiri,492,Other Kharif pulses,Kharif,300.0,200.0,0.6666666666666666,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Ratnagiri,Ratnagiri,492,Small millets,Rabi,100.0,100.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Ratnagiri,Ratnagiri,492,Urad,Kharif,100.0,100.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Ratnagiri,Ratnagiri,492,Moong(Green Gram),Kharif,100.0,0.0,0.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Ratnagiri,Ratnagiri,492,Niger seed,Kharif,100.0,0.0,0.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Jowar,Rabi,193200.0,130000.0,0.6728778467908902,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Sugarcane,Whole Year,74500.0,8107100.0,108.82013422818792,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Bajra,Kharif,69600.0,53100.0,0.7629310344827587,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Jowar,Kharif,52100.0,55600.0,1.0671785028790788,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Maize,Kharif,37100.0,146400.0,3.946091644204852,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Soyabean,Kharif,36600.0,47700.0,1.3032786885245902,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Wheat,Rabi,32500.0,70900.0,2.181538461538461,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Groundnut,Kharif,30000.0,30500.0,1.0166666666666666,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Gram,Rabi,27100.0,26500.0,0.977859778597786,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Maize,Rabi,24300.0,94100.0,3.872427983539095,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Rice,Kharif,15500.0,31400.0,2.025806451612904,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Other Kharif pulses,Kharif,14400.0,7200.0,0.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Moong(Green Gram),Kharif,7500.0,3500.0,0.4666666666666667,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Arhar(Tur),Kharif,6900.0,2000.0,0.2898550724637681,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Urad,Kharif,5700.0,4500.0,0.7894736842105263,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Sunflower,Kharif,2900.0,1400.0,0.4827586206896552,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Maize,Summer,2400.0,3700.0,1.5416666666666667,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Groundnut,Summer,1800.0,2400.0,1.3333333333333333,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Safflower,Rabi,1700.0,2200.0,1.2941176470588236,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Cotton(lint),Kharif,1400.0,1400.0,1.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Sunflower,Rabi,1300.0,800.0,0.6153846153846154,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Small millets,Kharif,500.0,200.0,0.4,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Castor seed,Kharif,200.0,100.0,0.5,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
2014-15,Maharashtra,Sangli,Sangli,493,Other Rabi pulses,Rabi,100.0,0.0,0.0,"area in Hectares, production in Tonnes, crop_yield in Tonnes per Hectare",0.0
